twitter_handle_id,degree_total,degree_in,degree_out,pr,adj_tri
3273862718,2,1,1,0.0013373380383123509,0
3284423738,1,0,1,2.0060070574787447e-4,0
3284784283,8,3,5,9.780600242905349e-4,0.03571428571428571
32885445,2,1,1,0.0013373380383123509,0
329029719,1,0,1,2.0060070574787447e-4,0
3293969369,1,0,1,2.0060070574787447e-4,0
3303696772,2,1,1,3.410671038223499e-4,0
3307318595,8,4,4,0.0022019498099789146,0
331146747,1,0,1,2.0060070574787447e-4,0
3318085586,2,1,1,3.579468625483695e-4,0
3332761755,3,1,2,3.5888238057175926e-4,0
333726113,3,1,2,3.7441007048683717e-4,0.3333333333333333
3339239405,4,2,2,0.0014950798191663082,0.16666666666666666
3344586328,1,0,1,2.0060070574787447e-4,0
334623243,14,2,12,3.2524940831538064e-4,0.010989010989010988
334660734,3,0,3,2.0060070574787447e-4,0.3333333333333333
3348565750,6,3,3,5.378015850541134e-4,0.06666666666666667
335484490,3,2,1,3.705462435985466e-4,0
336023926,4,2,2,0.0010515691865619784,0
3370477240,2,1,1,2.650711490055066e-4,0
3372411574,2,1,1,5.614668835972605e-4,0
3388780323,4,3,1,6.311448640814035e-4,0
339544187,14,5,9,5.730785735326347e-4,0.03296703296703297
3415077141,8,4,4,0.0011042755472174667,0.14285714285714285
3444110417,2,0,2,2.0060070574787447e-4,0
345181084,2,1,1,2.2191453073358615e-4,0
34609862,4,2,2,7.839438625269671e-4,0
349738807,3,1,2,3.104924609311142e-4,0.3333333333333333
351038866,5,0,5,2.0060070574787453e-4,0
35157947,2,1,1,0.0013373380383133726,0
35239985,1,0,1,2.0060070574787447e-4,0
3547970067,2,1,1,0.0013373380383123509,0
35573524,2,1,1,2.5085074314943484e-4,0
356267122,2,1,1,0.0013373380383133726,0
357603259,1,0,1,2.0060070574787447e-4,0
358613542,1,0,1,2.0060070574787447e-4,0
362342072,1,0,1,2.0060070574787447e-4,0
362418801,2,1,1,0.0013373380383123509,0
3627765012,5,2,3,4.850945350448046e-4,0
363710550,1,0,1,2.0060070574787447e-4,0
365837262,8,0,8,2.0060070574787447e-4,0.03571428571428571
366703037,2,1,1,0.0013373380383123509,0
3686828722,3,1,2,5.809961732013872e-4,0
376134587,1,0,1,2.0060070574787447e-4,0
378625573,6,3,3,4.2828998688204114e-4,0
380385797,5,1,4,3.3366562170143515e-4,0.1
381417800,1,0,1,2.0060070574787447e-4,0
3833297123,1,0,1,2.0060070574787447e-4,0
384636725,2,1,1,0.0013373380383133726,0
38729611,16,8,8,0.001408688864595415,0.11666666666666667
388726007,2,1,1,7.409644739941127e-4,0
3889164357,2,1,1,2.7266828745982667e-4,0
38944750,7,1,6,2.8343806068157414e-4,0.047619047619047616
390118453,1,0,1,2.0060070574787447e-4,0
391187727,3,2,1,4.299660449711962e-4,0
3929161,3,2,1,6.609642193629702e-4,0.3333333333333333
395349799,5,1,4,3.494382443271558e-4,0.2
398794375,2,1,1,4.8766927268101956e-4,0
404872138,1,0,1,2.0060070574787447e-4,0
40614474,3,2,1,4.7145484840848366e-4,0
406467105,7,4,3,4.0399514287230083e-4,0.09523809523809523
406654240,27,14,13,0.002356377135757874,0.10826210826210826
4071006503,10,7,3,0.0013092066863319744,0
407738637,1,0,1,2.0060070574787447e-4,0
409427707,1,0,1,2.0060070574787447e-4,0
41343510,1,0,1,2.0060070574787447e-4,0
414209774,2,0,2,2.0060070574787447e-4,1
414803551,4,1,3,2.4320856558337182e-4,0
415196848,1,0,1,2.0060070574787447e-4,0
416747967,1,0,1,2.0060070574787447e-4,0
417340229,2,1,1,3.1946581288794696e-4,0
420710798,23,3,20,6.750203496815301e-4,0.03557312252964427
4239143413,7,2,5,3.0917744397851974e-4,0.09523809523809523
425318685,2,1,1,0.0013373380383123509,0
432652724,2,1,1,6.093500724288669e-4,0
434370600,2,1,1,0.0013373380383123509,0
4351307654,1,0,1,2.0060070574787447e-4,0
435746974,1,0,1,2.0060070574787447e-4,0
4380328392,2,1,1,0.0013373380383123509,0
4386783615,2,1,1,0.0013373380383133726,0
440644496,1,0,1,2.0060070574787447e-4,0
447519445,1,0,1,2.0060070574787447e-4,0
44820343,38,11,27,0.0014480449664011094,0.07112375533428165
449268231,2,1,1,3.5064962512897465e-4,0
45048443,2,1,1,2.61490286988916e-4,0
4528248976,35,20,15,0.0029682222613938982,0.12436974789915967
460968098,12,5,7,4.8548769105061836e-4,0.10606060606060606
46624887,2,0,2,2.0060070574787447e-4,0
4666179488,5,4,1,0.002407606182811004,0
46770271,2,1,1,2.769284093253048e-4,0
468022281,15,8,7,0.0013015409820837168,0.1619047619047619
468185456,3,2,1,5.761592411398081e-4,0
469314544,9,8,1,6.141615842206517e-4,0.2222222222222222
47110856,4,0,4,2.0060070574787447e-4,0
47395300,7,3,4,5.083007418242784e-4,0.09523809523809523
47449365,2,1,1,3.391054740408057e-4,0
47527429,6,3,3,3.939732385920246e-4,0
476613553,1,0,1,2.0060070574787447e-4,0
478935878,1,0,1,2.0060070574787447e-4,0
4789548912,2,1,1,3.391054740408057e-4,0
480717665,2,1,1,4.7917232271743723e-4,0
4827890056,16,2,14,7.718083049357443e-4,0
484207932,3,1,2,2.2363920550354726e-4,0
48438207,6,2,4,6.927306655893912e-4,0.13333333333333333
485379264,1,0,1,2.0060070574787447e-4,0
4860829450,2,1,1,8.710089147810754e-4,0
4892348789,4,1,3,3.403467849528943e-4,0
491472688,1,0,1,2.0060070574787447e-4,0
49173812,1,0,1,2.0060070574787447e-4,0
494137810,2,1,1,3.5064962512897465e-4,0
495570762,2,1,1,2.650711490055066e-4,0
50394315,3,1,2,6.799123418988101e-4,0
508043072,8,2,6,3.952242422971979e-4,0.17857142857142858
509319582,6,3,3,4.932214560178764e-4,0
510805003,1,0,1,2.0060070574787447e-4,0
513559960,20,7,13,8.316474258712107e-4,0.12105263157894736
528983483,2,1,1,0.0013373380383123509,0
53143589,22,6,16,0.0012244454682901814,0.047619047619047616
538964597,17,8,9,9.016165876672146e-4,0.13970588235294118
539372253,6,3,3,4.6466393343188325e-4,0.06666666666666667
539882935,3,1,2,2.421899752791778e-4,0
548342907,13,6,7,0.0011046517701106206,0.1923076923076923
55449569,1,0,1,2.0060070574787447e-4,0
55465720,2,1,1,0.0013373380383123509,0
55585412,8,3,5,9.856820309437665e-4,0.07142857142857142
560892332,5,3,2,7.479475221187846e-4,0.1
570064029,2,1,1,6.799123418896557e-4,0
57039408,2,0,2,2.0060070574787447e-4,0
572098125,1,0,1,2.0060070574787447e-4,0
58007666,9,7,2,0.001351347366947516,0
58018875,1,0,1,2.0060070574787447e-4,0
581325683,5,3,2,6.584182893401639e-4,0.3
583358541,3,1,2,5.10170837313561e-4,0
589569762,1,0,1,2.0060070574787447e-4,0
594564076,4,2,2,2.7887343558239303e-4,0
596745491,4,3,1,6.970039731303441e-4,0.16666666666666666
617490873,4,2,2,3.251171502002434e-4,0
62108806,4,3,1,0.0012864472727713806,0
62690915,2,1,1,0.0013373380383123509,0
627476981,19,15,4,0.0012900367158098067,0.4269005847953216
632202921,3,2,1,8.251536893168689e-4,0.3333333333333333
66126700,5,3,2,8.16481227436213e-4,0.2
68319605,2,1,1,0.0014876534987012476,0
6.98614e+17,20,11,9,0.0017772184099758776,0.08947368421052632
7.00473e+17,2,1,1,3.057489090107187e-4,0
7.02604e+17,2,1,1,0.0013373380383123509,0
704708494,8,1,7,4.1382383742461453e-4,0
7.04778e+17,1,0,1,2.0060070574787447e-4,0
7.06661e+17,2,1,1,0.001964079702755759,0
7.0835e+17,9,3,6,0.001059168842695832,0
7.08704e+17,2,1,1,2.4254245644957562e-4,0
7.09746e+17,1,0,1,2.0060070574787447e-4,0
71315561,1,0,1,2.0060070574787447e-4,0
7.14813e+17,12,10,2,0.00275265606869608,0.0303030303030303
7.19557e+17,3,1,2,6.239694530739761e-4,0
72353726,1,0,1,2.0060070574787447e-4,0
723970656,5,2,3,3.8724893649805866e-4,0
7.24403e+17,2,1,1,0.0013373380383123509,0
7.25061e+17,1,0,1,2.0060070574787447e-4,0
7.26495e+17,1,0,1,2.0060070574787447e-4,0
7.31901e+17,5,0,5,2.0060070574787453e-4,0.3
7.33809e+17,6,3,3,5.148487253664976e-4,0
7.34434e+17,1,0,1,2.0060070574787447e-4,0
7.38293e+17,4,3,1,6.072172827576353e-4,0.16666666666666666
7.38551e+17,5,2,3,5.43969641034063e-4,0.1
73999352,2,1,1,0.0013373380383133726,0
7.4467e+17,10,3,7,5.547998316097853e-4,0
7.45705e+17,2,1,1,3.511924155827738e-4,0
7.46783e+17,2,1,1,0.0013373380383123509,0
7.50318e+17,3,1,2,2.832026261068399e-4,0.3333333333333333
7.52342e+17,2,1,1,0.0013373380383123509,0
758947081,3,1,2,5.016937083214637e-4,0
7.61528e+17,6,3,3,8.099235430440772e-4,0.13333333333333333
76281723,4,2,2,3.1377580159176255e-4,0.16666666666666666
7.66352e+17,2,0,2,2.0060070574787447e-4,0
7.6729e+17,8,2,6,3.682358098138298e-4,0.03571428571428571
767442764,2,1,1,6.875122734569803e-4,0
7.67931e+17,3,0,3,2.0060070574787447e-4,0
7.69619e+17,6,3,3,0.0010854037517971534,0.06666666666666667
7.71056e+17,3,2,1,4.0541971722627123e-4,0
7.74188e+17,2,1,1,4.2940483724607264e-4,0
7.75777e+17,1,0,1,2.0060070574787447e-4,0
77757185,5,3,2,4.6445926875197436e-4,0.1
7.80543e+17,20,12,8,0.001015575559496447,0.13157894736842105
78139709,2,1,1,3.7941801915132963e-4,0
7.81597e+17,9,5,4,9.490920530778335e-4,0
7.87954e+17,2,1,1,3.711113056335678e-4,0
78813002,1,0,1,2.0060070574787447e-4,0
7.88776e+17,2,1,1,0.0016321440589641212,0
7.8881e+17,3,1,2,5.809961732013872e-4,0
7.89691e+17,3,1,2,5.924111027141111e-4,0
7.91894e+17,2,1,1,5.454688750266415e-4,0
8.06605e+17,8,0,8,2.0060070574787447e-4,0
8.07258e+17,18,16,2,0.0023854338364510627,0.0065359477124183
8.08117e+17,2,1,1,2.688328261469241e-4,0
8.09244e+17,2,1,1,0.0013373380383123509,0
8.14137e+17,1,0,1,2.0060070574787447e-4,0
81671765,2,1,1,2.4134938766801067e-4,0
8.1723e+17,7,4,3,0.0016916881275915376,0
81836528,14,4,10,6.286495373687441e-4,0.09890109890109891
8.18713e+17,1,0,1,2.0060070574787447e-4,0
8.22229e+17,14,9,5,8.624561032318295e-4,0.14285714285714285
8.22486e+17,2,1,1,0.0019354736737497334,0
82257345,1,0,1,2.0060070574787447e-4,0
8.25754e+17,1,0,1,2.0060070574787447e-4,0
8.28043e+17,1,0,1,2.0060070574787447e-4,0
8.29722e+17,2,1,1,0.0023320732383165024,0
8.31395e+17,12,5,7,0.0011082357268253282,0.07575757575757576
8.35887e+17,2,1,1,0.0013373380383123509,0
8.39623e+17,1,0,1,2.0060070574787447e-4,0
8.39625e+17,2,1,1,0.0013373380383123509,0
8.4101e+17,3,2,1,0.0015141797564157333,0
842988756,3,2,1,3.8959196959043464e-4,0.3333333333333333
8.44115e+17,6,4,2,9.800044740713352e-4,0
8.45827e+17,6,3,3,0.0014838535679855434,0
8.46492e+17,2,1,1,4.475240793578252e-4,0
8483002,2,1,1,2.669071094754746e-4,0
8.48361e+17,2,1,1,4.0228276702691405e-4,0
8.49268e+17,12,6,6,0.002184997879344421,0.01515151515151515
8.49705e+17,4,1,3,4.888403586825593e-4,0
8.50003e+17,7,5,2,5.509922708095671e-4,0.047619047619047616
85564644,3,2,1,2.7209009334760645e-4,0
855952662,10,4,6,4.118279918111015e-4,0.044444444444444446
8.56961e+17,8,3,5,8.019197113758561e-4,0.17857142857142858
8.58651e+17,2,1,1,6.911966882260881e-4,0
859586149,2,0,2,2.0060070574787447e-4,0
8.61436e+17,5,3,2,5.227783709512116e-4,0
8.63048e+17,2,1,1,6.210258833422031e-4,0
8.6741e+17,2,1,1,2.5316771347578306e-4,0
8.70306e+17,9,3,6,0.0011642817851102588,0.027777777777777776
8.70744e+17,3,1,2,5.101420719882766e-4,0.3333333333333333
8.72828e+17,2,1,1,2.833723853395375e-4,0
8.72973e+17,4,2,2,8.479403608904665e-4,0
87472789,7,5,2,0.0012605708795334581,0.047619047619047616
87493194,2,1,1,0.0013373380383123509,0
8.7708e+17,1,0,1,2.0060070574787447e-4,0
8.82249e+17,5,2,3,7.191094797546557e-4,0
8.84118e+17,5,4,1,5.88938832384118e-4,0
8.84839e+17,2,0,2,2.0060070574787447e-4,0
8.87231e+17,2,1,1,2.334993373351463e-4,0
88744163,6,1,5,2.4618730654187005e-4,0
887829151,4,3,1,0.0022265984622083157,0
89101195,2,0,2,2.0060070574787447e-4,0
8.91237e+17,2,1,1,0.0013373380383133726,0
8.9124e+17,2,1,1,0.0013373380383123509,0
895329918,3,2,1,2.8312783609255005e-4,0
8.98477e+17,3,2,1,5.808106608406159e-4,0
8.98991e+17,2,1,1,0.0014328240245328637,0
9.00232e+17,6,1,5,3.1506599622835974e-4,0
9.00639e+17,2,0,2,2.0060070574787447e-4,0
9.00741e+17,10,5,5,0.0017997529881712006,0.022222222222222223
9.01059e+17,4,3,1,0.0038771399251961033,0
9.05111e+17,15,6,9,0.0010837308745564292,0.08571428571428572
90648099,1,0,1,2.0060070574787447e-4,0
9.08691e+17,52,17,35,0.0016498390095843318,0.08220211161387632
9.1043e+17,1,0,1,2.0060070574787447e-4,0
9.11959e+17,6,4,2,0.0015223483574200944,0
9.12074e+17,5,2,3,2.9371375479195536e-4,0
9.12747e+17,14,9,5,0.0014257668869395667,0.2087912087912088
9.13082e+17,5,0,5,2.0060070574787453e-4,0
9.13375e+17,4,3,1,0.0014128048416745247,0.16666666666666666
9.13946e+17,10,2,8,4.1741121352578827e-4,0.08888888888888889
9.14248e+17,6,3,3,5.870889244005656e-4,0
9.14442e+17,5,1,4,3.023862463307327e-4,0
91473252,16,8,8,0.001385993322917278,0.15833333333333333
9.14761e+17,2,1,1,5.726825392058733e-4,0
9.16439e+17,6,2,4,5.087956744905321e-4,0
9.17505e+17,8,3,5,3.4063421278122876e-4,0.10714285714285714
9.17969e+17,3,1,2,2.4254245644957562e-4,0
91877344,3,2,1,6.539638147984627e-4,0
9.20659e+17,13,4,9,8.764060192061815e-4,0.025641025641025644
9.21785e+17,4,2,2,4.225884855871547e-4,0
9.22477e+17,3,0,3,2.0060070574787447e-4,0
9.24158e+17,1,0,1,2.0060070574787447e-4,0
9.26443e+17,45,24,21,0.002386817606853864,0.1313131313131313
9.28888e+17,3,2,1,2.6204536733155117e-4,0
9.30238e+17,15,10,5,0.0021603346308634815,0.028571428571428574
9.31954e+17,7,4,3,9.453485669541282e-4,0
9.32126e+17,4,2,2,9.96161758417194e-4,0
9.32935e+17,6,4,2,7.80878073009761e-4,0.06666666666666667
9.33191e+17,1,0,1,2.0060070574787447e-4,0
9.33476e+17,4,0,4,2.0060070574787447e-4,0.16666666666666666
9.34871e+17,12,5,7,8.044161813991575e-4,0.01515151515151515
9.35265e+17,18,6,12,0.0010174246829923025,0.0522875816993464
9.35608e+17,1,0,1,2.0060070574787447e-4,0
9.36953e+17,1,0,1,2.0060070574787447e-4,0
9.37753e+17,8,7,1,0.0021400556562607195,0.03571428571428571
9.40169e+17,6,4,2,6.550778736437566e-4,0
9.40836e+17,3,1,2,2.5472479324817885e-4,0
9.42184e+17,19,13,6,0.001784687838536664,0.16959064327485382
9.42842e+17,2,0,2,2.0060070574787447e-4,0
9.43124e+17,4,2,2,0.002189198845575338,0
9.43544e+17,11,4,7,4.734730138803767e-4,0
9.44279e+17,5,1,4,2.952698119328592e-4,0
9.4448e+17,3,2,1,6.947073466128826e-4,0.3333333333333333
9.44593e+17,41,17,24,0.001820341927278524,0.07195121951219512
9.44837e+17,11,4,7,7.805461398376912e-4,0.09090909090909091
9.45397e+17,11,5,6,8.855695555569637e-4,0.09090909090909091
9.45486e+17,31,11,20,0.0010887928312528347,0.08602150537634408
9.45689e+17,3,1,2,5.590333012199497e-4,0
9.46038e+17,3,2,1,0.0012263525352343824,0
9.4608e+17,3,2,1,3.0729697290411006e-4,0
9.46112e+17,4,0,4,2.0060070574787447e-4,0
9.46448e+17,2,1,1,2.691615404620401e-4,0
9.46482e+17,3,2,1,3.1833184793752465e-4,0
9.46627e+17,8,3,5,5.238829744512214e-4,0.03571428571428571
9.46846e+17,8,4,4,0.001114818917553121,0
9.47159e+17,7,3,4,0.0012563425833840708,0
9.47437e+17,3,1,2,8.433708128754712e-4,0
9.47465e+17,2,1,1,2.586687163325836e-4,0
9.47532e+17,8,3,5,6.271777684701188e-4,0.14285714285714285
9.48081e+17,5,2,3,0.0011964424309826767,0.1
9.48194e+17,3,1,2,2.3528442745720667e-4,0
9.48281e+17,3,2,1,0.0017330252807820936,0
9.48285e+17,6,4,2,7.943046792416002e-4,0.33333333333333337
9.48524e+17,4,2,2,4.5646679796549917e-4,0
9.48933e+17,1,0,1,2.0060070574787447e-4,0
9.49012e+17,9,1,8,3.096341796449657e-4,0
9.4902e+17,1,0,1,2.0060070574787447e-4,0
9.49051e+17,7,4,3,6.139097098296312e-4,0.2857142857142857
9.49086e+17,27,16,11,0.0017883169680281861,0.11396011396011395
9.49146e+17,2,1,1,4.675735047166395e-4,0
9.49188e+17,9,6,3,9.927271409613714e-4,0.08333333333333333
9.49244e+17,5,4,1,8.773832454749161e-4,0.2
9.50442e+17,7,3,4,5.079111647051249e-4,0.047619047619047616
9.50495e+17,7,2,5,5.447521125858526e-4,0
9.51376e+17,8,4,4,0.0012072910405087965,0
9.51483e+17,5,4,1,4.288266950111674e-4,0
9.51877e+17,9,3,6,5.870615766005114e-4,0
9.52558e+17,6,4,2,5.721684615007262e-4,0
9.52595e+17,8,3,5,0.0010984569956009882,0.03571428571428571
9.54837e+17,31,17,14,0.0013166692309362368,0.16344086021505377
9.55295e+17,2,1,1,5.609753591257632e-4,0
9.58442e+17,3,2,1,0.0016788897597348822,0
9592092,4,1,3,3.843246290448563e-4,0.3333333333333333
9.59437e+17,1,0,1,2.0060070574787447e-4,0
9.59608e+17,22,5,17,6.066754637661552e-4,0.030303030303030304
9.61038e+17,8,3,5,6.413733758652425e-4,0
9.6145e+17,8,3,5,5.693223491916737e-4,0
9.62035e+17,2,1,1,4.4648667613149433e-4,0
9.63254e+17,8,2,6,3.2328562796233164e-4,0.10714285714285714
9.63674e+17,7,1,6,3.1088510259507247e-4,0
9.64516e+17,4,2,2,3.237439761040391e-4,0
9.64652e+17,19,10,9,0.0010027446165870682,0.05847953216374269
9.652e+17,4,2,2,9.320806401081947e-4,0
9.65454e+17,1,0,1,2.0060070574787447e-4,0
9.65865e+17,7,3,4,0.001209263556859014,0
9.67143e+17,4,1,3,2.3865489286303644e-4,0
9.69079e+17,10,4,6,9.510119795397404e-4,0.022222222222222223
9.69616e+17,5,2,3,5.38966620525217e-4,0
9.71137e+17,3,2,1,2.663773119579951e-4,0
9.71653e+17,11,5,6,0.0010083639715206946,0.03636363636363636
9.71729e+17,7,5,2,0.002259793305745413,0.047619047619047616
9.73588e+17,11,4,7,8.191184761902353e-4,0.2363636363636364
9.73748e+17,1,0,1,2.0060070574787447e-4,0
9.75968e+17,2,1,1,2.7715389832132757e-4,0
9.77847e+17,1,0,1,2.0060070574787447e-4,0
9.78128e+17,11,6,5,0.0012036777704307938,0.09090909090909091
9.78167e+17,2,1,1,3.391054740412663e-4,0
9.78242e+17,9,4,5,5.888390566345538e-4,0.16666666666666666
9.7898e+17,8,5,3,0.0012796521054569685,0.21428571428571427
9.79251e+17,2,1,1,6.250628267442595e-4,0
9.79732e+17,2,1,1,2.290191390621567e-4,0
9.80096e+17,3,2,1,7.954954984433898e-4,0
